,pChEMBL Value,#RO5 Violations,Smiles
233,7.62,0,N#Cc1cccc(COc2ccc3c(c2)CCCC3=O)c1
234,7.62,0,Cl.N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccccc2)cc1
235,7.6,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
236,7.6,0,COc1ccc2c(=O)c(/C=C/c3ccc(Cl)cc3)coc2c1
237,7.6,0,N#Cc1cccc(COc2ccc3c(c2)CCCC3=O)c1
238,7.6,0,Cl.N[C@@H]1C[C@H]1c1ccc(NC(=O)c2cccc(NC(=O)OCc3ccccc3)c2)cc1
239,7.6,0,Cl.N[C@H]1C[C@H]1c1ccc(NC(=O)c2ccccc2)cc1
240,7.6,0,O=C1OCc2ccc(OCCCc3ccccc3)cc21
241,7.6,0,Cc1nccc2c1[nH]c1cc(OCc3cccnc3)ccc12
242,7.57,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
243,7.55,0,CCN(C)c1ccc(/C=C2\Oc3cc(O)cc(O)c3C2=O)cc1
244,7.55,0,COc1cccc(C2CC(c3ccc(C)cc3)=NN2C(=O)Cn2c(=O)oc3ccccc32)c1OC
245,7.55,0,Cc1nccc2c1[nH]c1cc(OCCO)ccc12
246,7.54,1,COc1cc(/C(C)=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc(OC)c1OC
247,7.54,0,C/N=C1\NC(=O)/C(=C\c2c[nH]c3cc(Br)ccc23)N1C
248,7.54,0,Cc1ccc2c(c1)C=C(C(=O)Cl)C(=O)C2
249,7.54,0,O=C(Cl)C1=Cc2cc([N+](=O)[O-])ccc2CC1=O
250,7.53,0,COCCOc1ccc2c(c1)[nH]c1c(C)nccc12
251,7.53,0,Cl.N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccc(N3CCOC3=O)cc2)cc1
252,7.52,0,CCCSc1ccc(C[C@H](C)N)cc1
253,7.52,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
254,7.52,0,O=C(Cl)C1=Cc2cc(Cl)ccc2CC1=O
255,7.52,1,O=C(Oc1ccccc1)N1N=C(c2ccccc2O)CC1c1ccc(Cl)cc1
256,7.52,0,C#CCN(C)CC(=C)c1cccc(Cl)c1.O=C(O)C(=O)O
257,7.51,0,N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccccc2)cc1
258,7.51,0,Cl.NC1CC1c1ccc(NC(=O)c2ccccc2)cc1
259,7.5,0,C#CCN[C@@H]1CCc2ccccc21
260,7.49,1,O=[N+]([O-])c1cccc(C2CC(c3c4ccccc4cc4ccccc34)=NN2)c1
261,7.48,0,COCCNc1nnc(SCC(=O)N(Cc2cccc([N+](=O)[O-])c2)c2ccc(F)cc2)s1
262,7.48,1,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C
263,7.48,0,COc1ccc2c3c([nH]c2c1)C(C)=NCC3
264,7.47,1,COc1ccc(/C=C/C(=N\NC(=O)c2ccc(OC)cc2)c2ccc(Cl)cc2)cc1
265,7.47,1,Cc1ccc(/C=C/C(=N\NC(=O)c2cccs2)c2ccc(Cl)cc2)cc1
